"Year
(Persian)","Month
(Persian)","Day
(Persian)","Hydrological year
(Persian)","Date
(Persian)","Date
(Gregorian callendar)","Year
(Gregorian)","Month
(Gregorian)","Day
(Gregorian)","Water Level
(m above sea level)"
1375,6,22,1374-75,1375/06/22,9/12/1996,1996,9,12,1277.62
1375,6,23,1374-75,1375/06/23,9/13/1996,1996,9,13,1277.62
1375,6,24,1374-75,1375/06/24,9/14/1996,1996,9,14,1277.61
1375,6,25,1374-75,1375/06/25,9/15/1996,1996,9,15,1277.6
1375,6,26,1374-75,1375/06/26,9/16/1996,1996,9,16,1277.59
1375,6,27,1374-75,1375/06/27,9/17/1996,1996,9,17,1277.58
1375,6,28,1374-75,1375/06/28,9/18/1996,1996,9,18,1277.57
1375,6,29,1374-75,1375/06/29,9/19/1996,1996,9,19,1277.56
1375,6,30,1374-75,1375/06/30,9/20/1996,1996,9,20,1277.55
1375,6,31,1374-75,1375/06/31,9/21/1996,1996,9,21,1277.55
1375,7,1,1375-76,1375/07/01,9/22/1996,1996,9,22,1277.54
1375,7,2,1375-76,1375/07/02,9/23/1996,1996,9,23,1277.54
1375,7,3,1375-76,1375/07/03,9/24/1996,1996,9,24,1277.54
1375,7,4,1375-76,1375/07/04,9/25/1996,1996,9,25,1277.54
1375,7,5,1375-76,1375/07/05,9/26/1996,1996,9,26,1277.54
1375,7,6,1375-76,1375/07/06,9/27/1996,1996,9,27,1277.54
1375,7,7,1375-76,1375/07/07,9/28/1996,1996,9,28,1277.54
1375,7,8,1375-76,1375/07/08,9/29/1996,1996,9,29,1277.54
1375,7,9,1375-76,1375/07/09,9/30/1996,1996,9,30,1277.54
1375,7,10,1375-76,1375/07/10,10/1/1996,1996,10,1,1277.53
1375,7,11,1375-76,1375/07/11,10/2/1996,1996,10,2,1277.52
1375,7,12,1375-76,1375/07/12,10/3/1996,1996,10,3,1277.51
1375,7,13,1375-76,1375/07/13,10/4/1996,1996,10,4,1277.51
1375,7,14,1375-76,1375/07/14,10/5/1996,1996,10,5,1277.5
1375,7,15,1375-76,1375/07/15,10/6/1996,1996,10,6,1277.5
1375,7,16,1375-76,1375/07/16,10/7/1996,1996,10,7,1277.49
1375,7,17,1375-76,1375/07/17,10/8/1996,1996,10,8,1277.48
1375,7,18,1375-76,1375/07/18,10/9/1996,1996,10,9,1277.47
1375,7,19,1375-76,1375/07/19,10/10/1996,1996,10,10,1277.47
1375,7,20,1375-76,1375/07/20,10/11/1996,1996,10,11,1277.46
1375,7,21,1375-76,1375/07/21,10/12/1996,1996,10,12,1277.46
1375,7,22,1375-76,1375/07/22,10/13/1996,1996,10,13,1277.45
1375,7,23,1375-76,1375/07/23,10/14/1996,1996,10,14,1277.45
1375,7,24,1375-76,1375/07/24,10/15/1996,1996,10,15,1277.45
1375,7,25,1375-76,1375/07/25,10/16/1996,1996,10,16,1277.45
1375,7,26,1375-76,1375/07/26,10/17/1996,1996,10,17,1277.45
1375,7,27,1375-76,1375/07/27,10/18/1996,1996,10,18,1277.45
1375,7,28,1375-76,1375/07/28,10/19/1996,1996,10,19,1277.45
1375,7,29,1375-76,1375/07/29,10/20/1996,1996,10,20,1277.45
1375,7,30,1375-76,1375/07/30,10/21/1996,1996,10,21,1277.45
1375,8,1,1375-76,1375/08/01,10/22/1996,1996,10,22,1277.44
1375,8,2,1375-76,1375/08/02,10/23/1996,1996,10,23,1277.43
1375,8,3,1375-76,1375/08/03,10/24/1996,1996,10,24,1277.42
1375,8,4,1375-76,1375/08/04,10/25/1996,1996,10,25,1277.41
1375,8,5,1375-76,1375/08/05,10/26/1996,1996,10,26,1277.4
1375,8,6,1375-76,1375/08/06,10/27/1996,1996,10,27,1277.4
1375,8,7,1375-76,1375/08/07,10/28/1996,1996,10,28,1277.39
1375,8,8,1375-76,1375/08/08,10/29/1996,1996,10,29,1277.39
1375,8,9,1375-76,1375/08/09,10/30/1996,1996,10,30,1277.39
1375,8,10,1375-76,1375/08/10,10/31/1996,1996,10,31,1277.39
1375,8,11,1375-76,1375/08/11,11/1/1996,1996,11,1,1277.39
1375,8,12,1375-76,1375/08/12,11/2/1996,1996,11,2,1277.39
1375,8,13,1375-76,1375/08/13,11/3/1996,1996,11,3,1277.4
1375,8,14,1375-76,1375/08/14,11/4/1996,1996,11,4,1277.4
1375,8,15,1375-76,1375/08/15,11/5/1996,1996,11,5,1277.39
1375,8,16,1375-76,1375/08/16,11/6/1996,1996,11,6,1277.39
1375,8,17,1375-76,1375/08/17,11/7/1996,1996,11,7,1277.4
1375,8,18,1375-76,1375/08/18,11/8/1996,1996,11,8,1277.4
1375,8,19,1375-76,1375/08/19,11/9/1996,1996,11,9,1277.41
1375,8,20,1375-76,1375/08/20,11/10/1996,1996,11,10,1277.41
1375,8,21,1375-76,1375/08/21,11/11/1996,1996,11,11,1277.41
1375,8,22,1375-76,1375/08/22,11/12/1996,1996,11,12,1277.42
1375,8,23,1375-76,1375/08/23,11/13/1996,1996,11,13,1277.42
1375,8,24,1375-76,1375/08/24,11/14/1996,1996,11,14,1277.42
1375,8,25,1375-76,1375/08/25,11/15/1996,1996,11,15,1277.4
1375,8,26,1375-76,1375/08/26,11/16/1996,1996,11,16,1277.4
1375,8,27,1375-76,1375/08/27,11/17/1996,1996,11,17,1277.39
1375,8,28,1375-76,1375/08/28,11/18/1996,1996,11,18,1277.39
1375,8,29,1375-76,1375/08/29,11/19/1996,1996,11,19,1277.39
1375,8,30,1375-76,1375/08/30,11/20/1996,1996,11,20,1277.39
1375,9,1,1375-76,1375/09/01,11/21/1996,1996,11,21,1277.38
1375,9,2,1375-76,1375/09/02,11/22/1996,1996,11,22,1277.38
1375,9,3,1375-76,1375/09/03,11/23/1996,1996,11,23,1277.38
1375,9,4,1375-76,1375/09/04,11/24/1996,1996,11,24,1277.38
1375,9,5,1375-76,1375/09/05,11/25/1996,1996,11,25,1277.38
1375,9,6,1375-76,1375/09/06,11/26/1996,1996,11,26,1277.38
1375,9,7,1375-76,1375/09/07,11/27/1996,1996,11,27,1277.38
1375,9,8,1375-76,1375/09/08,11/28/1996,1996,11,28,1277.38
1375,9,9,1375-76,1375/09/09,11/29/1996,1996,11,29,1277.38
1375,9,10,1375-76,1375/09/10,11/30/1996,1996,11,30,1277.38
1375,9,11,1375-76,1375/09/11,12/1/1996,1996,12,1,1277.38
1375,9,12,1375-76,1375/09/12,12/2/1996,1996,12,2,1277.38
1375,9,13,1375-76,1375/09/13,12/3/1996,1996,12,3,1277.38
1375,9,14,1375-76,1375/09/14,12/4/1996,1996,12,4,1277.38
1375,9,15,1375-76,1375/09/15,12/5/1996,1996,12,5,1277.38
1375,9,16,1375-76,1375/09/16,12/6/1996,1996,12,6,1277.39
1375,9,17,1375-76,1375/09/17,12/7/1996,1996,12,7,1277.39
1375,9,18,1375-76,1375/09/18,12/8/1996,1996,12,8,1277.39
1375,9,19,1375-76,1375/09/19,12/9/1996,1996,12,9,1277.39
1375,9,20,1375-76,1375/09/20,12/10/1996,1996,12,10,1277.39
1375,9,21,1375-76,1375/09/21,12/11/1996,1996,12,11,1277.39
1375,9,22,1375-76,1375/09/22,12/12/1996,1996,12,12,1277.39
1375,9,23,1375-76,1375/09/23,12/13/1996,1996,12,13,1277.4
1375,9,24,1375-76,1375/09/24,12/14/1996,1996,12,14,1277.4
1375,9,25,1375-76,1375/09/25,12/15/1996,1996,12,15,1277.4
1375,9,26,1375-76,1375/09/26,12/16/1996,1996,12,16,1277.41
1375,9,27,1375-76,1375/09/27,12/17/1996,1996,12,17,1277.41
1375,9,28,1375-76,1375/09/28,12/18/1996,1996,12,18,1277.4
1375,9,29,1375-76,1375/09/29,12/19/1996,1996,12,19,1277.4
1375,9,30,1375-76,1375/09/30,12/20/1996,1996,12,20,1277.39
1375,10,1,1375-76,1375/10/01,12/21/1996,1996,12,21,1277.39
1375,10,2,1375-76,1375/10/02,12/22/1996,1996,12,22,1277.39
1375,10,3,1375-76,1375/10/03,12/23/1996,1996,12,23,1277.39
1375,10,4,1375-76,1375/10/04,12/24/1996,1996,12,24,1277.39
1375,10,5,1375-76,1375/10/05,12/25/1996,1996,12,25,1277.39
1375,10,6,1375-76,1375/10/06,12/26/1996,1996,12,26,1277.39
1375,10,7,1375-76,1375/10/07,12/27/1996,1996,12,27,1277.39
1375,10,8,1375-76,1375/10/08,12/28/1996,1996,12,28,1277.39
1375,10,9,1375-76,1375/10/09,12/29/1996,1996,12,29,1277.39
1375,10,10,1375-76,1375/10/10,12/30/1996,1996,12,30,1277.39
1375,10,11,1375-76,1375/10/11,12/31/1996,1996,12,31,1277.39
1375,10,12,1375-76,1375/10/12,1/1/1997,1997,1,1,1277.39
1375,10,13,1375-76,1375/10/13,1/2/1997,1997,1,2,1277.39
1375,10,14,1375-76,1375/10/14,1/3/1997,1997,1,3,1277.39
1375,10,15,1375-76,1375/10/15,1/4/1997,1997,1,4,1277.39
1375,10,16,1375-76,1375/10/16,1/5/1997,1997,1,5,1277.39
1375,10,17,1375-76,1375/10/17,1/6/1997,1997,1,6,1277.39
1375,10,18,1375-76,1375/10/18,1/7/1997,1997,1,7,1277.39
1375,10,19,1375-76,1375/10/19,1/8/1997,1997,1,8,1277.39
1375,10,20,1375-76,1375/10/20,1/9/1997,1997,1,9,1277.39
1375,10,21,1375-76,1375/10/21,1/10/1997,1997,1,10,1277.39
1375,10,22,1375-76,1375/10/22,1/11/1997,1997,1,11,1277.38
1375,10,23,1375-76,1375/10/23,1/12/1997,1997,1,12,1277.38
1375,10,24,1375-76,1375/10/24,1/13/1997,1997,1,13,1277.38
1375,10,25,1375-76,1375/10/25,1/14/1997,1997,1,14,1277.38
1375,10,26,1375-76,1375/10/26,1/15/1997,1997,1,15,1277.39
1375,10,27,1375-76,1375/10/27,1/16/1997,1997,1,16,1277.39
1375,10,28,1375-76,1375/10/28,1/17/1997,1997,1,17,1277.4
1375,10,29,1375-76,1375/10/29,1/18/1997,1997,1,18,1277.4
1375,10,30,1375-76,1375/10/30,1/19/1997,1997,1,19,1277.4
1375,11,1,1375-76,1375/11/01,1/20/1997,1997,1,20,1277.4
1375,11,2,1375-76,1375/11/02,1/21/1997,1997,1,21,1277.4
1375,11,3,1375-76,1375/11/03,1/22/1997,1997,1,22,1277.4
1375,11,4,1375-76,1375/11/04,1/23/1997,1997,1,23,1277.4
1375,11,5,1375-76,1375/11/05,1/24/1997,1997,1,24,1277.4
1375,11,6,1375-76,1375/11/06,1/25/1997,1997,1,25,1277.4
1375,11,7,1375-76,1375/11/07,1/26/1997,1997,1,26,1277.4
1375,11,8,1375-76,1375/11/08,1/27/1997,1997,1,27,1277.4
1375,11,9,1375-76,1375/11/09,1/28/1997,1997,1,28,1277.4
1375,11,10,1375-76,1375/11/10,1/29/1997,1997,1,29,1277.4
1375,11,11,1375-76,1375/11/11,1/30/1997,1997,1,30,1277.4
1375,11,12,1375-76,1375/11/12,1/31/1997,1997,1,31,1277.4
1375,11,13,1375-76,1375/11/13,2/1/1997,1997,2,1,1277.4
1375,11,14,1375-76,1375/11/14,2/2/1997,1997,2,2,1277.39
1375,11,15,1375-76,1375/11/15,2/3/1997,1997,2,3,1277.39
1375,11,16,1375-76,1375/11/16,2/4/1997,1997,2,4,1277.39
1375,11,17,1375-76,1375/11/17,2/5/1997,1997,2,5,1277.39
1375,11,18,1375-76,1375/11/18,2/6/1997,1997,2,6,1277.39
1375,11,19,1375-76,1375/11/19,2/7/1997,1997,2,7,1277.39
1375,11,20,1375-76,1375/11/20,2/8/1997,1997,2,8,1277.39
1375,11,21,1375-76,1375/11/21,2/9/1997,1997,2,9,1277.39
1375,11,22,1375-76,1375/11/22,2/10/1997,1997,2,10,1277.39
1375,11,23,1375-76,1375/11/23,2/11/1997,1997,2,11,1277.39
1375,11,24,1375-76,1375/11/24,2/12/1997,1997,2,12,1277.39
1375,11,25,1375-76,1375/11/25,2/13/1997,1997,2,13,1277.39
1375,11,26,1375-76,1375/11/26,2/14/1997,1997,2,14,1277.38
1375,11,27,1375-76,1375/11/27,2/15/1997,1997,2,15,1277.38
1375,11,28,1375-76,1375/11/28,2/16/1997,1997,2,16,1277.38
1375,11,29,1375-76,1375/11/29,2/17/1997,1997,2,17,1277.38
1375,11,30,1375-76,1375/11/30,2/18/1997,1997,2,18,1277.38
1375,12,1,1375-76,1375/12/01,2/19/1997,1997,2,19,1277.38
1375,12,2,1375-76,1375/12/02,2/20/1997,1997,2,20,1277.38
1375,12,3,1375-76,1375/12/03,2/21/1997,1997,2,21,1277.38
1375,12,4,1375-76,1375/12/04,2/22/1997,1997,2,22,1277.38
1375,12,5,1375-76,1375/12/05,2/23/1997,1997,2,23,1277.38
1375,12,6,1375-76,1375/12/06,2/24/1997,1997,2,24,1277.38
1375,12,7,1375-76,1375/12/07,2/25/1997,1997,2,25,1277.38
1375,12,8,1375-76,1375/12/08,2/26/1997,1997,2,26,1277.38
1375,12,9,1375-76,1375/12/09,2/27/1997,1997,2,27,1277.38
1375,12,10,1375-76,1375/12/10,2/28/1997,1997,2,28,1277.38
1375,12,11,1375-76,1375/12/11,3/1/1997,1997,3,1,1277.38
1375,12,12,1375-76,1375/12/12,3/2/1997,1997,3,2,1277.39
1375,12,13,1375-76,1375/12/13,3/3/1997,1997,3,3,1277.39
1375,12,14,1375-76,1375/12/14,3/4/1997,1997,3,4,1277.4
1375,12,15,1375-76,1375/12/15,3/5/1997,1997,3,5,1277.4
1375,12,16,1375-76,1375/12/16,3/6/1997,1997,3,6,1277.4
1375,12,17,1375-76,1375/12/17,3/7/1997,1997,3,7,1277.41
1375,12,18,1375-76,1375/12/18,3/8/1997,1997,3,8,1277.41
1375,12,19,1375-76,1375/12/19,3/9/1997,1997,3,9,1277.41
1375,12,20,1375-76,1375/12/20,3/10/1997,1997,3,10,1277.41
1375,12,21,1375-76,1375/12/21,3/11/1997,1997,3,11,1277.42
1375,12,22,1375-76,1375/12/22,3/12/1997,1997,3,12,1277.42
1375,12,23,1375-76,1375/12/23,3/13/1997,1997,3,13,1277.42
1375,12,24,1375-76,1375/12/24,3/14/1997,1997,3,14,1277.43
1375,12,25,1375-76,1375/12/25,3/15/1997,1997,3,15,1277.43
1375,12,26,1375-76,1375/12/26,3/16/1997,1997,3,16,1277.43
1375,12,27,1375-76,1375/12/27,3/17/1997,1997,3,17,1277.43
1375,12,28,1375-76,1375/12/28,3/18/1997,1997,3,18,1277.43
1375,12,29,1375-76,1375/12/29,3/19/1997,1997,3,19,1277.43
1375,12,30,1375-76,1375/12/30,3/20/1997,1997,3,20,1277.43
1376,1,1,1375-76,1376/01/01,3/21/1997,1997,3,21,1277.44
1376,1,2,1375-76,1376/01/02,3/22/1997,1997,3,22,1277.44
1376,1,3,1375-76,1376/01/03,3/23/1997,1997,3,23,1277.44
1376,1,4,1375-76,1376/01/04,3/24/1997,1997,3,24,1277.44
1376,1,5,1375-76,1376/01/05,3/25/1997,1997,3,25,1277.45
1376,1,6,1375-76,1376/01/06,3/26/1997,1997,3,26,1277.45
1376,1,7,1375-76,1376/01/07,3/27/1997,1997,3,27,1277.45
1376,1,8,1375-76,1376/01/08,3/28/1997,1997,3,28,1277.45
1376,1,9,1375-76,1376/01/09,3/29/1997,1997,3,29,1277.46
1376,1,10,1375-76,1376/01/10,3/30/1997,1997,3,30,1277.46
1376,1,11,1375-76,1376/01/11,3/31/1997,1997,3,31,1277.48
1376,1,12,1375-76,1376/01/12,4/1/1997,1997,4,1,1277.49
1376,1,13,1375-76,1376/01/13,4/2/1997,1997,4,2,1277.49
1376,1,14,1375-76,1376/01/14,4/3/1997,1997,4,3,1277.49
1376,1,15,1375-76,1376/01/15,4/4/1997,1997,4,4,1277.49
1376,1,16,1375-76,1376/01/16,4/5/1997,1997,4,5,1277.49
1376,1,17,1375-76,1376/01/17,4/6/1997,1997,4,6,1277.49
1376,1,18,1375-76,1376/01/18,4/7/1997,1997,4,7,1277.49
1376,1,19,1375-76,1376/01/19,4/8/1997,1997,4,8,1277.49
1376,1,20,1375-76,1376/01/20,4/9/1997,1997,4,9,1277.5
1376,1,21,1375-76,1376/01/21,4/10/1997,1997,4,10,1277.51
1376,1,22,1375-76,1376/01/22,4/11/1997,1997,4,11,1277.51
1376,1,23,1375-76,1376/01/23,4/12/1997,1997,4,12,1277.52
1376,1,24,1375-76,1376/01/24,4/13/1997,1997,4,13,1277.52
1376,1,25,1375-76,1376/01/25,4/14/1997,1997,4,14,1277.53
1376,1,26,1375-76,1376/01/26,4/15/1997,1997,4,15,1277.53
1376,1,27,1375-76,1376/01/27,4/16/1997,1997,4,16,1277.53
1376,1,28,1375-76,1376/01/28,4/17/1997,1997,4,17,1277.53
1376,1,29,1375-76,1376/01/29,4/18/1997,1997,4,18,1277.54
1376,1,30,1375-76,1376/01/30,4/19/1997,1997,4,19,1277.54
1376,1,31,1375-76,1376/01/31,4/20/1997,1997,4,20,1277.54
1376,2,1,1375-76,1376/02/01,4/21/1997,1997,4,21,1277.57
1376,2,2,1375-76,1376/02/02,4/22/1997,1997,4,22,1277.57
1376,2,3,1375-76,1376/02/03,4/23/1997,1997,4,23,1277.58
1376,2,4,1375-76,1376/02/04,4/24/1997,1997,4,24,1277.58
1376,2,5,1375-76,1376/02/05,4/25/1997,1997,4,25,1277.6
1376,2,6,1375-76,1376/02/06,4/26/1997,1997,4,26,1277.6
1376,2,7,1375-76,1376/02/07,4/27/1997,1997,4,27,1277.6
1376,2,8,1375-76,1376/02/08,4/28/1997,1997,4,28,1277.62
1376,2,9,1375-76,1376/02/09,4/29/1997,1997,4,29,1277.63
1376,2,10,1375-76,1376/02/10,4/30/1997,1997,4,30,1277.63
1376,2,11,1375-76,1376/02/11,5/1/1997,1997,5,1,1277.63
1376,2,12,1375-76,1376/02/12,5/2/1997,1997,5,2,1277.63
1376,2,13,1375-76,1376/02/13,5/3/1997,1997,5,3,1277.63
1376,2,14,1375-76,1376/02/14,5/4/1997,1997,5,4,1277.63
1376,2,15,1375-76,1376/02/15,5/5/1997,1997,5,5,1277.66
1376,2,16,1375-76,1376/02/16,5/6/1997,1997,5,6,1277.67
1376,2,17,1375-76,1376/02/17,5/7/1997,1997,5,7,1277.67
1376,2,18,1375-76,1376/02/18,5/8/1997,1997,5,8,1277.67
1376,2,19,1375-76,1376/02/19,5/9/1997,1997,5,9,1277.67
1376,2,20,1375-76,1376/02/20,5/10/1997,1997,5,10,1277.67
1376,2,21,1375-76,1376/02/21,5/11/1997,1997,5,11,1277.67
1376,2,22,1375-76,1376/02/22,5/12/1997,1997,5,12,1277.67
1376,2,23,1375-76,1376/02/23,5/13/1997,1997,5,13,1277.68
1376,2,24,1375-76,1376/02/24,5/14/1997,1997,5,14,1277.68
1376,2,25,1375-76,1376/02/25,5/15/1997,1997,5,15,1277.68
1376,2,26,1375-76,1376/02/26,5/16/1997,1997,5,16,1277.67
1376,2,27,1375-76,1376/02/27,5/17/1997,1997,5,17,1277.67
1376,2,28,1375-76,1376/02/28,5/18/1997,1997,5,18,1277.67
1376,2,29,1375-76,1376/02/29,5/19/1997,1997,5,19,1277.67
1376,2,30,1375-76,1376/02/30,5/20/1997,1997,5,20,1277.66
1376,2,31,1375-76,1376/02/31,5/21/1997,1997,5,21,1277.69
1376,3,1,1375-76,1376/03/01,5/22/1997,1997,5,22,1277.71
1376,3,2,1375-76,1376/03/02,5/23/1997,1997,5,23,1277.71
1376,3,3,1375-76,1376/03/03,5/24/1997,1997,5,24,1277.71
1376,3,4,1375-76,1376/03/04,5/25/1997,1997,5,25,1277.72
1376,3,5,1375-76,1376/03/05,5/26/1997,1997,5,26,1277.72
1376,3,6,1375-76,1376/03/06,5/27/1997,1997,5,27,1277.75
1376,3,7,1375-76,1376/03/07,5/28/1997,1997,5,28,1277.75
1376,3,8,1375-76,1376/03/08,5/29/1997,1997,5,29,1277.75
1376,3,9,1375-76,1376/03/09,5/30/1997,1997,5,30,1277.76
1376,3,10,1375-76,1376/03/10,5/31/1997,1997,5,31,1277.76
1376,3,11,1375-76,1376/03/11,6/1/1997,1997,6,1,1277.76
1376,3,12,1375-76,1376/03/12,6/2/1997,1997,6,2,1277.76
1376,3,13,1375-76,1376/03/13,6/3/1997,1997,6,3,1277.77
1376,3,14,1375-76,1376/03/14,6/4/1997,1997,6,4,1277.77
1376,3,15,1375-76,1376/03/15,6/5/1997,1997,6,5,1277.75
1376,3,16,1375-76,1376/03/16,6/6/1997,1997,6,6,1277.75
1376,3,17,1375-76,1376/03/17,6/7/1997,1997,6,7,1277.75
1376,3,18,1375-76,1376/03/18,6/8/1997,1997,6,8,1277.75
1376,3,19,1375-76,1376/03/19,6/9/1997,1997,6,9,1277.75
1376,3,20,1375-76,1376/03/20,6/10/1997,1997,6,10,1277.75
1376,3,21,1375-76,1376/03/21,6/11/1997,1997,6,11,1277.74
1376,3,22,1375-76,1376/03/22,6/12/1997,1997,6,12,1277.74
1376,3,23,1375-76,1376/03/23,6/13/1997,1997,6,13,1277.74
1376,3,24,1375-76,1376/03/24,6/14/1997,1997,6,14,1277.73
1376,3,25,1375-76,1376/03/25,6/15/1997,1997,6,15,1277.73
1376,3,26,1375-76,1376/03/26,6/16/1997,1997,6,16,1277.73
1376,3,27,1375-76,1376/03/27,6/17/1997,1997,6,17,1277.73
1376,3,28,1375-76,1376/03/28,6/18/1997,1997,6,18,1277.73
1376,3,29,1375-76,1376/03/29,6/19/1997,1997,6,19,1277.71
1376,3,30,1375-76,1376/03/30,6/20/1997,1997,6,20,1277.71
1376,3,31,1375-76,1376/03/31,6/21/1997,1997,6,21,1277.69
1376,4,1,1375-76,1376/04/01,6/22/1997,1997,6,22,1277.67
1376,4,2,1375-76,1376/04/02,6/23/1997,1997,6,23,1277.67
1376,4,3,1375-76,1376/04/03,6/24/1997,1997,6,24,1277.67
1376,4,4,1375-76,1376/04/04,6/25/1997,1997,6,25,1277.66
1376,4,5,1375-76,1376/04/05,6/26/1997,1997,6,26,1277.66
1376,4,6,1375-76,1376/04/06,6/27/1997,1997,6,27,1277.66
1376,4,7,1375-76,1376/04/07,6/28/1997,1997,6,28,1277.66
1376,4,8,1375-76,1376/04/08,6/29/1997,1997,6,29,1277.66
1376,4,9,1375-76,1376/04/09,6/30/1997,1997,6,30,1277.65
1376,4,10,1375-76,1376/04/10,7/1/1997,1997,7,1,1277.65
1376,4,11,1375-76,1376/04/11,7/2/1997,1997,7,2,1277.65
1376,4,12,1375-76,1376/04/12,7/3/1997,1997,7,3,1277.65
1376,4,13,1375-76,1376/04/13,7/4/1997,1997,7,4,1277.64
1376,4,14,1375-76,1376/04/14,7/5/1997,1997,7,5,1277.64
1376,4,15,1375-76,1376/04/15,7/6/1997,1997,7,6,1277.63
1376,4,16,1375-76,1376/04/16,7/7/1997,1997,7,7,1277.63
1376,4,17,1375-76,1376/04/17,7/8/1997,1997,7,8,1277.63
1376,4,18,1375-76,1376/04/18,7/9/1997,1997,7,9,1277.63
1376,4,19,1375-76,1376/04/19,7/10/1997,1997,7,10,1277.63
1376,4,20,1375-76,1376/04/20,7/11/1997,1997,7,11,1277.64
1376,4,21,1375-76,1376/04/21,7/12/1997,1997,7,12,1277.64
1376,4,22,1375-76,1376/04/22,7/13/1997,1997,7,13,1277.64
1376,4,23,1375-76,1376/04/23,7/14/1997,1997,7,14,1277.64
1376,4,24,1375-76,1376/04/24,7/15/1997,1997,7,15,1277.63
1376,4,25,1375-76,1376/04/25,7/16/1997,1997,7,16,1277.63
1376,4,26,1375-76,1376/04/26,7/17/1997,1997,7,17,1277.62
1376,4,27,1375-76,1376/04/27,7/18/1997,1997,7,18,1277.62
1376,4,28,1375-76,1376/04/28,7/19/1997,1997,7,19,1277.62
1376,4,29,1375-76,1376/04/29,7/20/1997,1997,7,20,1277.61
1376,4,30,1375-76,1376/04/30,7/21/1997,1997,7,21,1277.61
1376,4,31,1375-76,1376/04/31,7/22/1997,1997,7,22,1277.59
1376,5,1,1375-76,1376/05/01,7/23/1997,1997,7,23,1277.57
1376,5,2,1375-76,1376/05/02,7/24/1997,1997,7,24,1277.57
1376,5,3,1375-76,1376/05/03,7/25/1997,1997,7,25,1277.57
1376,5,4,1375-76,1376/05/04,7/26/1997,1997,7,26,1277.57
1376,5,5,1375-76,1376/05/05,7/27/1997,1997,7,27,1277.56
1376,5,6,1375-76,1376/05/06,7/28/1997,1997,7,28,1277.56
1376,5,7,1375-76,1376/05/07,7/29/1997,1997,7,29,1277.55
1376,5,8,1375-76,1376/05/08,7/30/1997,1997,7,30,1277.55
1376,5,9,1375-76,1376/05/09,7/31/1997,1997,7,31,1277.53
1376,5,10,1375-76,1376/05/10,8/1/1997,1997,8,1,1277.53
1376,5,11,1375-76,1376/05/11,8/2/1997,1997,8,2,1277.53
1376,5,12,1375-76,1376/05/12,8/3/1997,1997,8,3,1277.51
1376,5,13,1375-76,1376/05/13,8/4/1997,1997,8,4,1277.51
1376,5,14,1375-76,1376/05/14,8/5/1997,1997,8,5,1277.49
1376,5,15,1375-76,1376/05/15,8/6/1997,1997,8,6,1277.49
1376,5,16,1375-76,1376/05/16,8/7/1997,1997,8,7,1277.49
1376,5,17,1375-76,1376/05/17,8/8/1997,1997,8,8,1277.49
1376,5,18,1375-76,1376/05/18,8/9/1997,1997,8,9,1277.49
1376,5,19,1375-76,1376/05/19,8/10/1997,1997,8,10,1277.47
1376,5,20,1375-76,1376/05/20,8/11/1997,1997,8,11,1277.47
1376,5,21,1375-76,1376/05/21,8/12/1997,1997,8,12,1277.45
1376,5,22,1375-76,1376/05/22,8/13/1997,1997,8,13,1277.44
1376,5,23,1375-76,1376/05/23,8/14/1997,1997,8,14,1277.44
1376,5,24,1375-76,1376/05/24,8/15/1997,1997,8,15,1277.43
1376,5,25,1375-76,1376/05/25,8/16/1997,1997,8,16,1277.43
1376,5,26,1375-76,1376/05/26,8/17/1997,1997,8,17,1277.43
1376,5,27,1375-76,1376/05/27,8/18/1997,1997,8,18,1277.42
1376,5,28,1375-76,1376/05/28,8/19/1997,1997,8,19,1277.41
1376,5,29,1375-76,1376/05/29,8/20/1997,1997,8,20,1277.41
1376,5,30,1375-76,1376/05/30,8/21/1997,1997,8,21,1277.39
1376,5,31,1375-76,1376/05/31,8/22/1997,1997,8,22,1277.39
1376,6,1,1375-76,1376/06/01,8/23/1997,1997,8,23,1277.39
1376,6,2,1375-76,1376/06/02,8/24/1997,1997,8,24,1277.39
1376,6,3,1375-76,1376/06/03,8/25/1997,1997,8,25,1277.37
1376,6,4,1375-76,1376/06/04,8/26/1997,1997,8,26,1277.36
1376,6,5,1375-76,1376/06/05,8/27/1997,1997,8,27,1277.35
1376,6,6,1375-76,1376/06/06,8/28/1997,1997,8,28,1277.35
1376,6,7,1375-76,1376/06/07,8/29/1997,1997,8,29,1277.33
1376,6,8,1375-76,1376/06/08,8/30/1997,1997,8,30,1277.34
1376,6,9,1375-76,1376/06/09,8/31/1997,1997,8,31,1277.34
1376,6,10,1375-76,1376/06/10,9/1/1997,1997,9,1,1277.33
1376,6,11,1375-76,1376/06/11,9/2/1997,1997,9,2,1277.33
1376,6,12,1375-76,1376/06/12,9/3/1997,1997,9,3,1277.33
1376,6,13,1375-76,1376/06/13,9/4/1997,1997,9,4,1277.33
1376,6,14,1375-76,1376/06/14,9/5/1997,1997,9,5,1277.32
1376,6,15,1375-76,1376/06/15,9/6/1997,1997,9,6,1277.32
1376,6,16,1375-76,1376/06/16,9/7/1997,1997,9,7,1277.29
1376,6,17,1375-76,1376/06/17,9/8/1997,1997,9,8,1277.29
1376,6,18,1375-76,1376/06/18,9/9/1997,1997,9,9,1277.27
1376,6,19,1375-76,1376/06/19,9/10/1997,1997,9,10,1277.25
1376,6,20,1375-76,1376/06/20,9/11/1997,1997,9,11,1277.25
