year_shamsi,month_shamsi,month_number_shamsi,year,month,day,t_mean,t_min,t_max,rain,ww_max,snow
"1,380",BAH,16,"2,002",FEB,5,1.3,-3.8,6.4,0,5,#NULL!
"1,380",BAH,17,"2,002",FEB,6,2.7,-2.5,7.8,0,10,#NULL!
"1,380",BAH,18,"2,002",FEB,7,3.7,-1.8,9.2,0,10,#NULL!
"1,380",BAH,19,"2,002",FEB,8,5.4,1.8,9,0,10,#NULL!
"1,380",BAH,20,"2,002",FEB,9,4.5,-0.6,9.6,0,10,#NULL!
"1,380",BAH,21,"2,002",FEB,10,5.6,-0.6,11.7,0,10,#NULL!
"1,380",BAH,22,"2,002",FEB,11,4.8,1.2,8.4,0,80,#NULL!
"1,380",BAH,23,"2,002",FEB,12,7.8,4.4,11.2,3.2,80,#NULL!
"1,380",BAH,24,"2,002",FEB,13,6.9,2.8,11,0,16,#NULL!
"1,380",BAH,25,"2,002",FEB,14,6.4,1,11.8,0,10,#NULL!
"1,380",BAH,26,"2,002",FEB,15,6.5,0.8,12.2,0,#NULL!,#NULL!
"1,380",BAH,27,"2,002",FEB,16,2.6,2,3.2,0.8,87,3
"1,380",BAH,28,"2,002",FEB,17,-2.7,-8.4,3,0,#NULL!,1
"1,380",BAH,29,"2,002",FEB,18,-2.6,-6.4,1.3,0,#NULL!,#NULL!
"1,380",BAH,30,"2,002",FEB,19,0,-5.5,5.6,0,#NULL!,#NULL!
"1,380",ESF,1,"2,002",FEB,20,1.5,-4.4,7.3,0,#NULL!,#NULL!
"1,380",ESF,2,"2,002",FEB,21,2.5,-3.8,8.8,0,#NULL!,#NULL!
"1,380",ESF,3,"2,002",FEB,22,5.7,-1.2,12.5,0,#NULL!,#NULL!
"1,380",ESF,4,"2,002",FEB,23,6.8,0.8,12.8,0,#NULL!,#NULL!
"1,380",ESF,5,"2,002",FEB,24,5.2,-0.4,10.8,0,16,#NULL!
"1,380",ESF,6,"2,002",FEB,25,6.6,1.8,11.4,0,15,#NULL!
"1,380",ESF,7,"2,002",FEB,26,7.6,2.6,12.6,0,80,#NULL!
"1,380",ESF,8,"2,002",FEB,27,1.4,-1.6,4.4,0,16,#NULL!
"1,380",ESF,9,"2,002",FEB,28,0.6,-5,6.2,0,#NULL!,#NULL!
"1,380",ESF,10,"2,002",MAR,1,2.7,-4.4,9.8,0,#NULL!,#NULL!
"1,380",ESF,11,"2,002",MAR,2,5.7,-1.2,12.6,0,#NULL!,#NULL!
"1,380",ESF,12,"2,002",MAR,3,7.5,0.2,14.8,0,#NULL!,#NULL!
"1,380",ESF,13,"2,002",MAR,4,9.2,1.4,17,0,#NULL!,#NULL!
"1,380",ESF,14,"2,002",MAR,5,9.8,4.4,15.2,0,5,#NULL!
"1,380",ESF,15,"2,002",MAR,6,6.2,0.2,12.2,0,#NULL!,#NULL!
"1,380",ESF,16,"2,002",MAR,7,6.8,-1.4,15,0,#NULL!,#NULL!
"1,380",ESF,17,"2,002",MAR,8,9.1,1.4,16.8,0,#NULL!,#NULL!
"1,380",ESF,18,"2,002",MAR,9,10.2,2.4,18,0,7,#NULL!
"1,380",ESF,19,"2,002",MAR,10,3.7,-3.6,11,0,#NULL!,#NULL!
"1,380",ESF,20,"2,002",MAR,11,6.5,-2,15,0,#NULL!,#NULL!
"1,380",ESF,21,"2,002",MAR,12,12,6,17.9,0,5,#NULL!
"1,380",ESF,22,"2,002",MAR,13,10.5,3.9,17,0,5,#NULL!
"1,380",ESF,23,"2,002",MAR,14,12.9,8.6,17.2,0.1,80,#NULL!
"1,380",ESF,24,"2,002",MAR,15,12.2,7.2,17.2,7,61,#NULL!
"1,380",ESF,25,"2,002",MAR,16,10.1,5,15.2,0,#NULL!,#NULL!
"1,380",ESF,26,"2,002",MAR,17,8.9,3,14.8,0,60,#NULL!
"1,380",ESF,27,"2,002",MAR,18,3.3,1,5.6,2,70,#NULL!
"1,380",ESF,28,"2,002",MAR,19,4.8,2.1,7.4,0.8,60,#NULL!
"1,380",ESF,29,"2,002",MAR,20,7.9,4.4,11.4,14.3,80,#NULL!
"1,381",FAR,1,"2,002",MAR,21,7.8,4,11.5,0.1,10,#NULL!
"1,381",FAR,2,"2,002",MAR,22,5.6,2.6,8.6,10,80,#NULL!
"1,381",FAR,3,"2,002",MAR,23,7.3,2.6,12,0,10,#NULL!
"1,381",FAR,4,"2,002",MAR,24,9.5,3.2,15.8,0,#NULL!,#NULL!
"1,381",FAR,5,"2,002",MAR,25,12.7,5.3,20,0,10,#NULL!
"1,381",FAR,6,"2,002",MAR,26,14.3,7.2,21.4,0,3,#NULL!
"1,381",FAR,7,"2,002",MAR,27,11.6,6.8,16.3,1,15,#NULL!
"1,381",FAR,8,"2,002",MAR,28,8.6,3.1,14,0,#NULL!,#NULL!
"1,381",FAR,9,"2,002",MAR,29,7.9,4,11.8,0,15,#NULL!
"1,381",FAR,10,"2,002",MAR,30,6.8,3,10.6,0,25,#NULL!
"1,381",FAR,11,"2,002",MAR,31,7.5,2.6,12.4,0,#NULL!,#NULL!
"1,381",FAR,12,"2,002",APR,1,9.7,4.8,14.5,0,5,#NULL!
"1,381",FAR,13,"2,002",APR,2,9.1,7.2,11,19.2,63,#NULL!
"1,381",FAR,14,"2,002",APR,3,6,5.2,6.7,15,73,#NULL!
"1,381",FAR,15,"2,002",APR,4,5.8,0.2,11.4,9,87,#NULL!
"1,381",FAR,16,"2,002",APR,5,8.9,3.8,14,4,61,#NULL!
"1,381",FAR,17,"2,002",APR,6,11.5,5.4,17.6,0,7,#NULL!
"1,381",FAR,18,"2,002",APR,7,12.1,10,14.2,4.2,80,#NULL!
"1,381",FAR,19,"2,002",APR,8,9.7,4.8,14.6,0,#NULL!,#NULL!
"1,381",FAR,20,"2,002",APR,9,10.3,4.8,15.8,0,5,#NULL!
"1,381",FAR,21,"2,002",APR,10,12.6,6.1,19,0,21,#NULL!
"1,381",FAR,22,"2,002",APR,11,9.4,3,15.8,0,#NULL!,#NULL!
"1,381",FAR,23,"2,002",APR,12,9.2,4.9,13.5,0,5,#NULL!
"1,381",FAR,24,"2,002",APR,13,9.3,4,14.5,0,#NULL!,#NULL!
"1,381",FAR,25,"2,002",APR,14,11,6,16,0,15,#NULL!
"1,381",FAR,26,"2,002",APR,15,15.1,10.6,19.6,0,5,#NULL!
"1,381",FAR,27,"2,002",APR,16,14.5,10.6,18.4,0.9,80,#NULL!
"1,381",FAR,28,"2,002",APR,17,13.5,10.6,16.4,5,80,#NULL!
"1,381",FAR,29,"2,002",APR,18,10.3,9,11.6,22,81,#NULL!
"1,381",FAR,30,"2,002",APR,19,11.7,7.4,16,5.8,63,#NULL!
"1,381",FAR,31,"2,002",APR,20,11.2,6,16.4,0,10,#NULL!
"1,381",ORD,1,"2,002",APR,21,10.3,6.8,13.8,3.1,63,#NULL!
"1,381",ORD,2,"2,002",APR,22,9,4,14,11.3,80,#NULL!
"1,381",ORD,3,"2,002",APR,23,10.2,6,14.3,11.7,80,#NULL!
"1,381",ORD,4,"2,002",APR,24,11.1,5.7,16.4,0.4,60,#NULL!
"1,381",ORD,5,"2,002",APR,25,13.6,9,18.2,3.1,95,#NULL!
"1,381",ORD,6,"2,002",APR,26,11,5.8,16.1,0,2,#NULL!
"1,381",ORD,7,"2,002",APR,27,12.3,5.8,18.8,0,#NULL!,#NULL!
"1,381",ORD,8,"2,002",APR,28,14.8,10,19.5,0,5,#NULL!
"1,381",ORD,9,"2,002",APR,29,13.7,7.4,20,0,#NULL!,#NULL!
"1,381",ORD,10,"2,002",APR,30,14.7,10,19.4,0,15,#NULL!
"1,381",ORD,11,"2,002",MAY,1,12.6,6.2,19,0,#NULL!,#NULL!
"1,381",ORD,12,"2,002",MAY,2,15,9.4,20.6,0,15,#NULL!
"1,381",ORD,13,"2,002",MAY,3,13.1,10.4,15.8,7,80,#NULL!
"1,381",ORD,14,"2,002",MAY,4,12,8.6,15.4,0.7,61,#NULL!
"1,381",ORD,15,"2,002",MAY,5,11.5,6.6,16.4,4.4,81,#NULL!
"1,381",ORD,16,"2,002",MAY,6,11.8,5.6,18,1.3,80,#NULL!
"1,381",ORD,17,"2,002",MAY,7,12.5,8,17,3,80,#NULL!
"1,381",ORD,18,"2,002",MAY,8,12.1,6,18.2,0.4,17,#NULL!
"1,381",ORD,19,"2,002",MAY,9,11.7,10.4,13,5,80,#NULL!
"1,381",ORD,20,"2,002",MAY,10,13.5,7.6,19.3,0,10,#NULL!
"1,381",ORD,21,"2,002",MAY,11,14,11.4,16.6,12,80,#NULL!
"1,381",ORD,22,"2,002",MAY,12,12,6.8,17.2,0.3,63,#NULL!
"1,381",ORD,23,"2,002",MAY,13,12.5,9,16,5.4,80,#NULL!
"1,381",ORD,24,"2,002",MAY,14,13.4,7.8,19,4,17,#NULL!
"1,381",ORD,25,"2,002",MAY,15,14.1,9.6,18.6,5.1,29,#NULL!
"1,381",ORD,26,"2,002",MAY,16,12.6,8.6,16.6,2,80,#NULL!
"1,381",ORD,27,"2,002",MAY,17,14.4,7.8,21,0,#NULL!,#NULL!
"1,381",ORD,28,"2,002",MAY,18,16.8,10.2,23.4,0,5,#NULL!
"1,381",ORD,29,"2,002",MAY,19,19.7,13,26.4,0,5,#NULL!
"1,381",ORD,30,"2,002",MAY,20,18.7,13.2,24.2,0,17,#NULL!
"1,381",ORD,31,"2,002",MAY,21,16.8,11,22.6,0.3,29,#NULL!
"1,381",KHO,1,"2,002",MAY,22,19.6,13.6,25.6,0,#NULL!,#NULL!
"1,381",KHO,2,"2,002",MAY,23,19.6,11.8,27.4,0,#NULL!,#NULL!
"1,381",KHO,3,"2,002",MAY,24,23.4,17.8,29,0,14,#NULL!
"1,381",KHO,4,"2,002",MAY,25,16.4,10.2,22.6,1.1,25,#NULL!
"1,381",KHO,5,"2,002",MAY,26,16.1,9,23.1,0,#NULL!,#NULL!
"1,381",KHO,6,"2,002",MAY,27,19.3,11.6,27,0,#NULL!,#NULL!
"1,381",KHO,7,"2,002",MAY,28,21.9,14,29.8,0,5,#NULL!
"1,381",KHO,8,"2,002",MAY,29,21.2,14.4,28,0,5,#NULL!
"1,381",KHO,9,"2,002",MAY,30,21.6,14.6,28.6,0,#NULL!,#NULL!
"1,381",KHO,10,"2,002",MAY,31,21,13.8,28.2,0,#NULL!,#NULL!
"1,381",KHO,11,"2,002",JUN,1,21.8,15.3,28.2,0,5,#NULL!
"1,381",KHO,12,"2,002",JUN,2,20.2,14,26.4,0,#NULL!,#NULL!
"1,381",KHO,13,"2,002",JUN,3,18,12,24,0,#NULL!,#NULL!
"1,381",KHO,14,"2,002",JUN,4,19.3,12,26.6,0,#NULL!,#NULL!
"1,381",KHO,15,"2,002",JUN,5,21.9,16,27.7,0,#NULL!,#NULL!
"1,381",KHO,16,"2,002",JUN,6,20.8,15.1,26.4,0,15,#NULL!
"1,381",KHO,17,"2,002",JUN,7,17.8,12.2,23.4,0,15,#NULL!
"1,381",KHO,18,"2,002",JUN,8,17.8,10.6,25,0,7,#NULL!
"1,381",KHO,19,"2,002",JUN,9,22.1,14.6,29.6,0,5,#NULL!
"1,381",KHO,20,"2,002",JUN,10,22.3,14.8,29.8,0,5,#NULL!
"1,381",KHO,21,"2,002",JUN,11,23.7,15.7,31.7,0,5,#NULL!
"1,381",KHO,22,"2,002",JUN,12,25.7,17.8,33.6,0,7,#NULL!
"1,381",KHO,23,"2,002",JUN,13,22.9,16,29.8,0,#NULL!,#NULL!
"1,381",KHO,24,"2,002",JUN,14,22.9,16.6,29.2,0,5,#NULL!
"1,381",KHO,25,"2,002",JUN,15,22.5,15.8,29.2,0,16,#NULL!
"1,381",KHO,26,"2,002",JUN,16,23.9,17.4,30.4,0,#NULL!,#NULL!
"1,381",KHO,27,"2,002",JUN,17,25.6,19.2,32,0,#NULL!,#NULL!
"1,381",KHO,28,"2,002",JUN,18,24.2,16.8,31.6,0,5,#NULL!
"1,381",KHO,29,"2,002",JUN,19,23.8,16.6,31,0,5,#NULL!
"1,381",KHO,30,"2,002",JUN,20,18.4,12.6,24.2,0,16,#NULL!
"1,381",KHO,31,"2,002",JUN,21,18.8,12.6,24.9,0.1,5,#NULL!
"1,381",TIR,1,"2,002",JUN,22,20.3,14,26.6,0,#NULL!,#NULL!
"1,381",TIR,2,"2,002",JUN,23,22.7,16.2,29.1,0,#NULL!,#NULL!
"1,381",TIR,3,"2,002",JUN,24,23,16.8,29.2,0,#NULL!,#NULL!
"1,381",TIR,4,"2,002",JUN,25,24.6,17,32.2,0,#NULL!,#NULL!
"1,381",TIR,5,"2,002",JUN,26,27.8,21.6,34,0,#NULL!,#NULL!
"1,381",TIR,6,"2,002",JUN,27,28.4,22.3,34.5,0,#NULL!,#NULL!
"1,381",TIR,7,"2,002",JUN,28,25.7,18.4,33,0,5,#NULL!
"1,381",TIR,8,"2,002",JUN,29,25.4,18.8,31.9,0,5,#NULL!
"1,381",TIR,9,"2,002",JUN,30,22.8,17,28.6,0,#NULL!,#NULL!
"1,381",TIR,10,"2,002",JUL,1,22.4,15.6,29.2,0,#NULL!,#NULL!
"1,381",TIR,11,"2,002",JUL,2,25.2,17.8,32.6,0,#NULL!,#NULL!
"1,381",TIR,12,"2,002",JUL,3,27.1,20.6,33.5,0,#NULL!,#NULL!
"1,381",TIR,13,"2,002",JUL,4,26.7,20,33.4,0,#NULL!,#NULL!
"1,381",TIR,14,"2,002",JUL,5,26.7,19.6,33.8,0,#NULL!,#NULL!
"1,381",TIR,15,"2,002",JUL,6,25.2,20,30.4,0,#NULL!,#NULL!
"1,381",TIR,16,"2,002",JUL,7,23.6,17.8,29.4,0,#NULL!,#NULL!
"1,381",TIR,17,"2,002",JUL,8,24.4,19.2,29.5,0,80,#NULL!
"1,381",TIR,18,"2,002",JUL,9,26.2,20.4,32,0,15,#NULL!
"1,381",TIR,19,"2,002",JUL,10,28.5,22,35,0,#NULL!,#NULL!
"1,381",TIR,20,"2,002",JUL,11,29.5,23.4,35.6,4,17,#NULL!
"1,381",TIR,21,"2,002",JUL,12,28.5,22.8,34.2,0,#NULL!,#NULL!
"1,381",TIR,22,"2,002",JUL,13,26.7,19,34.4,0,5,#NULL!
"1,381",TIR,23,"2,002",JUL,14,27.7,21,34.4,0,#NULL!,#NULL!
"1,381",TIR,24,"2,002",JUL,15,27.9,20.8,35,0,#NULL!,#NULL!
"1,381",TIR,25,"2,002",JUL,16,28.4,22.2,34.5,0,#NULL!,#NULL!
"1,381",TIR,26,"2,002",JUL,17,26.9,19.6,34.2,0,5,#NULL!
"1,381",TIR,27,"2,002",JUL,18,28,20.6,35.4,0,5,#NULL!
"1,381",TIR,28,"2,002",JUL,19,28.4,21.4,35.4,0.1,16,#NULL!
"1,381",TIR,29,"2,002",JUL,20,26.7,21.6,31.8,0,5,#NULL!
"1,381",TIR,30,"2,002",JUL,21,25.2,20.3,30,0,80,#NULL!
"1,381",TIR,31,"2,002",JUL,22,26.2,21,31.3,0,80,#NULL!
"1,381",MOR,1,"2,002",JUL,23,27.8,20,35.6,0,1,#NULL!
"1,381",MOR,2,"2,002",JUL,24,28.9,23,34.8,0,80,#NULL!
"1,381",MOR,3,"2,002",JUL,25,26.2,21,31.3,0,15,#NULL!
"1,381",MOR,4,"2,002",JUL,26,24.8,19.6,30,0.3,16,#NULL!
"1,381",MOR,5,"2,002",JUL,27,22.9,15.4,30.4,1,25,#NULL!
"1,381",MOR,6,"2,002",JUL,28,25.7,20,31.4,0,#NULL!,#NULL!
"1,381",MOR,7,"2,002",JUL,29,25,19,31,0,#NULL!,#NULL!
"1,381",MOR,8,"2,002",JUL,30,26.5,19.9,33,0,#NULL!,#NULL!
"1,381",MOR,9,"2,002",JUL,31,28,21.4,34.6,0,#NULL!,#NULL!
"1,381",MOR,10,"2,002",AUG,1,28.4,21.7,35,0,25,#NULL!
"1,381",MOR,11,"2,002",AUG,2,28.2,22.8,33.6,0,25,#NULL!
"1,381",MOR,12,"2,002",AUG,3,28.3,21,35.6,0,#NULL!,#NULL!
"1,381",MOR,13,"2,002",AUG,4,27.3,20.8,33.7,0,5,#NULL!
"1,381",MOR,14,"2,002",AUG,5,27.6,19.6,35.5,0,5,#NULL!
"1,381",MOR,15,"2,002",AUG,6,26.2,18.8,33.6,0,#NULL!,#NULL!
"1,381",MOR,16,"2,002",AUG,7,26.9,19.7,34,0,5,#NULL!
"1,381",MOR,17,"2,002",AUG,8,26.2,19.8,32.5,0,5,#NULL!
"1,381",MOR,18,"2,002",AUG,9,27.3,20.2,34.4,0,#NULL!,#NULL!
"1,381",MOR,19,"2,002",AUG,10,26.7,19,34.4,0,5,#NULL!
"1,381",MOR,20,"2,002",AUG,11,26.6,20.6,32.6,0,#NULL!,#NULL!
"1,381",MOR,21,"2,002",AUG,12,24,19.5,28.4,0,#NULL!,#NULL!
"1,381",MOR,22,"2,002",AUG,13,24.2,17,31.3,0,#NULL!,#NULL!
"1,381",MOR,23,"2,002",AUG,14,26.9,18.8,35,0,#NULL!,#NULL!
"1,381",MOR,24,"2,002",AUG,15,29.1,23.2,35,0,7,#NULL!
"1,381",MOR,25,"2,002",AUG,16,26.2,18.9,33.5,0,5,#NULL!
"1,381",MOR,26,"2,002",AUG,17,25.9,19.9,31.8,0,5,#NULL!
"1,381",MOR,27,"2,002",AUG,18,25.6,18.8,32.4,0,5,#NULL!
"1,381",MOR,28,"2,002",AUG,19,25.7,18.4,33,0,5,#NULL!
"1,381",MOR,29,"2,002",AUG,20,27.2,20.4,34,0,#NULL!,#NULL!
"1,381",MOR,30,"2,002",AUG,21,27.2,20.1,34.2,0,#NULL!,#NULL!
"1,381",MOR,31,"2,002",AUG,22,25,17,33,0,5,#NULL!
"1,381",SHA,1,"2,002",AUG,23,25.4,16.9,33.8,0,5,#NULL!
"1,381",SHA,2,"2,002",AUG,24,24.9,19.2,30.6,0,#NULL!,#NULL!
"1,381",SHA,3,"2,002",AUG,25,23.8,18,29.5,0,5,#NULL!
"1,381",SHA,4,"2,002",AUG,26,25.2,18.4,32,0,#NULL!,#NULL!
"1,381",SHA,5,"2,002",AUG,27,24.4,17.4,31.4,0,#NULL!,#NULL!
"1,381",SHA,6,"2,002",AUG,28,22.7,16,29.4,0,#NULL!,#NULL!
"1,381",SHA,7,"2,002",AUG,29,23.5,17,30,0,#NULL!,#NULL!
"1,381",SHA,8,"2,002",AUG,30,22.6,16,29.2,0,#NULL!,#NULL!
"1,381",SHA,9,"2,002",AUG,31,22.7,15.4,30,0,#NULL!,#NULL!
"1,381",SHA,10,"2,002",SEP,1,23.8,16.2,31.4,0,5,#NULL!
"1,381",SHA,11,"2,002",SEP,2,24.6,16.6,32.5,0,5,#NULL!
"1,381",SHA,12,"2,002",SEP,3,25.8,18,33.6,0,#NULL!,#NULL!
"1,381",SHA,13,"2,002",SEP,4,25.1,17.6,32.6,0,#NULL!,#NULL!
"1,381",SHA,14,"2,002",SEP,5,26.8,19.8,33.8,0,5,#NULL!
"1,381",SHA,15,"2,002",SEP,6,25.9,19.4,32.3,0,#NULL!,#NULL!
"1,381",SHA,16,"2,002",SEP,7,25.8,19.1,32.4,0,5,#NULL!
"1,381",SHA,17,"2,002",SEP,8,23.4,15.8,31,0,#NULL!,#NULL!
"1,381",SHA,18,"2,002",SEP,9,22.5,15,30,0,5,#NULL!
"1,381",SHA,19,"2,002",SEP,10,22.6,15,30.2,0,5,#NULL!
"1,381",SHA,20,"2,002",SEP,11,22.1,14.2,30,0,5,#NULL!
"1,381",SHA,21,"2,002",SEP,12,23.8,17,30.5,0,15,#NULL!
"1,381",SHA,22,"2,002",SEP,13,22.3,13.4,31.2,0,5,#NULL!
"1,381",SHA,23,"2,002",SEP,14,22.7,16,29.4,0,5,#NULL!
"1,381",SHA,24,"2,002",SEP,15,22.5,15,30,0,5,#NULL!
"1,381",SHA,25,"2,002",SEP,16,21.8,13.4,30.1,0,5,#NULL!
"1,381",SHA,26,"2,002",SEP,17,22.3,14.2,30.4,0,5,#NULL!
"1,381",SHA,27,"2,002",SEP,18,22.9,15.6,30.2,0,5,#NULL!
"1,381",SHA,28,"2,002",SEP,19,23.8,16.8,30.7,0,7,#NULL!
"1,381",SHA,29,"2,002",SEP,20,21.6,14.8,28.4,0,5,#NULL!
"1,381",SHA,30,"2,002",SEP,21,21.7,14,29.4,0,#NULL!,#NULL!
"1,381",SHA,31,"2,002",SEP,22,22.7,15.3,30,0,5,#NULL!
"1,381",MEH,1,"2,002",SEP,23,23,15.2,30.8,0,5,#NULL!
"1,381",MEH,2,"2,002",SEP,24,22.6,15.2,30,0,5,#NULL!
"1,381",MEH,3,"2,002",SEP,25,22.9,15,30.8,0,5,#NULL!
"1,381",MEH,4,"2,002",SEP,26,23.1,16,30.2,0,5,#NULL!
"1,381",MEH,5,"2,002",SEP,27,23,14.1,31.8,0,#NULL!,#NULL!
"1,381",MEH,6,"2,002",SEP,28,23.1,15.2,31,0,5,#NULL!
"1,381",MEH,7,"2,002",SEP,29,23.6,15.2,32,0,5,#NULL!
"1,381",MEH,8,"2,002",SEP,30,24.5,17,32,0,5,#NULL!
"1,381",MEH,9,"2,002",OCT,1,22.9,15.2,30.6,0,5,#NULL!
"1,381",MEH,10,"2,002",OCT,2,22.2,15,29.4,0,6,#NULL!
"1,381",MEH,11,"2,002",OCT,3,24,19.8,28.1,0,14,#NULL!
"1,381",MEH,12,"2,002",OCT,4,15.1,14.5,15.6,7,80,#NULL!
"1,381",MEH,13,"2,002",OCT,5,15.7,9.9,21.4,0,#NULL!,#NULL!
"1,381",MEH,14,"2,002",OCT,6,16.7,11,22.4,0,5,#NULL!
"1,381",MEH,15,"2,002",OCT,7,16.5,10,23,0,#NULL!,#NULL!
"1,381",MEH,16,"2,002",OCT,8,19,13,25,0,80,#NULL!
"1,381",MEH,17,"2,002",OCT,9,20.5,12,29,0,15,#NULL!
"1,381",MEH,18,"2,002",OCT,10,21.3,15,27.5,0,29,#NULL!
"1,381",MEH,19,"2,002",OCT,11,19.8,12,27.6,0,#NULL!,#NULL!
"1,381",MEH,20,"2,002",OCT,12,19.9,12.8,27,0,#NULL!,#NULL!
"1,381",MEH,21,"2,002",OCT,13,19.8,11.4,28.2,0,#NULL!,#NULL!
"1,381",MEH,22,"2,002",OCT,14,19.3,11.1,27.4,0,5,#NULL!
"1,381",MEH,23,"2,002",OCT,15,20.1,14.7,25.5,0,5,#NULL!
"1,381",MEH,24,"2,002",OCT,16,18.5,12.6,24.4,0,5,#NULL!
"1,381",MEH,25,"2,002",OCT,17,17.9,12,23.8,0,16,#NULL!
"1,381",MEH,26,"2,002",OCT,18,17.3,11.5,23,0,6,#NULL!
"1,381",MEH,27,"2,002",OCT,19,17,11.6,22.4,0.1,81,#NULL!
"1,381",MEH,28,"2,002",OCT,20,17.8,11.5,24,0,5,#NULL!
"1,381",MEH,29,"2,002",OCT,21,16.2,10.4,22,0,80,#NULL!
"1,381",MEH,30,"2,002",OCT,22,11.1,6.2,16,0,#NULL!,#NULL!
"1,381",ABA,1,"2,002",OCT,23,11.4,4.2,18.6,0,#NULL!,#NULL!
"1,381",ABA,2,"2,002",OCT,24,14.5,7.4,21.5,0,#NULL!,#NULL!
"1,381",ABA,3,"2,002",OCT,25,15.4,8.4,22.4,0,5,#NULL!
"1,381",ABA,4,"2,002",OCT,26,15,8.3,21.7,0,15,#NULL!
"1,381",ABA,5,"2,002",OCT,27,14.7,7.8,21.5,0,5,#NULL!
"1,381",ABA,6,"2,002",OCT,28,15.8,9,22.5,0,#NULL!,#NULL!
"1,381",ABA,7,"2,002",OCT,29,15.5,8.8,22.1,0.4,80,#NULL!
"1,381",ABA,8,"2,002",OCT,30,14.6,9,20.2,0,#NULL!,#NULL!
"1,381",ABA,9,"2,002",OCT,31,12.4,5.2,19.5,0,#NULL!,#NULL!
"1,381",ABA,10,"2,002",NOV,1,11.9,9,14.8,3.2,60,#NULL!
"1,381",ABA,11,"2,002",NOV,2,11.6,6,17.2,0,#NULL!,#NULL!
"1,381",ABA,12,"2,002",NOV,3,11,4,18,0,5,#NULL!
"1,381",ABA,13,"2,002",NOV,4,11.1,4.8,17.4,0,5,#NULL!
"1,381",ABA,14,"2,002",NOV,5,10.8,4,17.5,0,#NULL!,#NULL!
"1,381",ABA,15,"2,002",NOV,6,9.9,4.8,15,0,5,#NULL!
"1,381",ABA,16,"2,002",NOV,7,10.7,2.8,18.5,0,5,#NULL!
"1,381",ABA,17,"2,002",NOV,8,10.1,3,17.2,0,#NULL!,#NULL!
"1,381",ABA,18,"2,002",NOV,9,11.7,4.8,18.5,0,5,#NULL!
"1,381",ABA,19,"2,002",NOV,10,10.3,5.8,14.8,1,80,#NULL!
"1,381",ABA,20,"2,002",NOV,11,12.9,6,19.8,0,5,#NULL!
"1,381",ABA,21,"2,002",NOV,12,13.1,7.8,18.4,0,80,#NULL!
"1,381",ABA,22,"2,002",NOV,13,9.5,5.6,13.4,2.3,80,#NULL!
"1,381",ABA,23,"2,002",NOV,14,5.7,2.8,8.6,8,61,#NULL!
"1,381",ABA,24,"2,002",NOV,15,7.7,5.2,10.2,0,5,#NULL!
"1,381",ABA,25,"2,002",NOV,16,6.1,0.1,12,0,#NULL!,#NULL!
"1,381",ABA,26,"2,002",NOV,17,6.8,1,12.6,0,#NULL!,#NULL!
"1,381",ABA,27,"2,002",NOV,18,8.1,1.6,14.5,0,5,#NULL!
"1,381",ABA,28,"2,002",NOV,19,9.5,2,17,0,5,#NULL!
"1,381",ABA,29,"2,002",NOV,20,9.4,2.5,16.2,0,#NULL!,#NULL!
"1,381",ABA,30,"2,002",NOV,21,8.7,3,14.4,0,#NULL!,#NULL!
"1,381",AZA,1,"2,002",NOV,22,7.7,1.8,13.6,0,5,#NULL!
"1,381",AZA,2,"2,002",NOV,23,8.1,2.1,14,0,5,#NULL!
"1,381",AZA,3,"2,002",NOV,24,7.2,1.2,13.2,0,60,#NULL!
"1,381",AZA,4,"2,002",NOV,25,6.2,5,7.4,2.7,62,#NULL!
"1,381",AZA,5,"2,002",NOV,26,6.2,3.4,9,0,#NULL!,#NULL!
"1,381",AZA,6,"2,002",NOV,27,4.2,-0.2,8.6,0,15,#NULL!
"1,381",AZA,7,"2,002",NOV,28,4.2,2,6.4,1,15,#NULL!
"1,381",AZA,8,"2,002",NOV,29,3.4,-1.6,8.4,0,10,#NULL!
"1,381",AZA,9,"2,002",NOV,30,1.4,-2.2,5,0,70,#NULL!
"1,381",AZA,10,"2,002",DEC,1,2.5,-0.1,5,5.1,73,3
"1,381",AZA,11,"2,002",DEC,2,2.9,2,3.8,0,5,#NULL!
"1,381",AZA,12,"2,002",DEC,3,3.7,1.6,5.7,0,#NULL!,#NULL!
"1,381",AZA,13,"2,002",DEC,4,3.4,1.6,5.2,0,10,#NULL!
"1,381",AZA,14,"2,002",DEC,5,5.3,3,7.5,0,10,#NULL!
"1,381",AZA,15,"2,002",DEC,6,2.8,0,5.6,0,10,#NULL!
"1,381",AZA,16,"2,002",DEC,7,1.9,-1.2,5,2.1,61,#NULL!
"1,381",AZA,17,"2,002",DEC,8,3.9,0.1,7.7,0.3,61,#NULL!
"1,381",AZA,18,"2,002",DEC,9,5.1,3,7.2,0.9,15,#NULL!
"1,381",AZA,19,"2,002",DEC,10,4.4,3.4,5.3,7.4,62,#NULL!
"1,381",AZA,20,"2,002",DEC,11,-3.3,-5,-1.6,1.4,71,4
"1,381",AZA,21,"2,002",DEC,12,-3.8,-4.8,-2.8,0.9,73,4
"1,381",AZA,22,"2,002",DEC,13,-5.3,-6.8,-3.7,1.7,73,8
"1,381",AZA,23,"2,002",DEC,14,-8.9,-12.8,-5,0,5,5
"1,381",AZA,24,"2,002",DEC,15,-8.3,-12.2,-4.4,0,5,#NULL!
